text,label,logits
teacher:Adding mixed numbers so were going to be adding numbers that have Its going the wrong way its going to my other here;student:Adding mixed numbers,4,"[-2.809713600724199, -1.2700342359183348, -1.0633194732169622, -1.2054592313537094, 9.005435563193057, -2.2267108823259028]"
teacher:One whole awesome;student:One whole,4,"[-1.8025166880369, -2.1652750426352916, -2.41277666426074, -1.3628641136617932, 9.600843404837718, -1.291143992882259]"
teacher:I do yes;student:Yes,4,"[-2.9735769017985803, -1.8568652240456818, -2.576313297215024, -1.1965858366792153, 8.104429265373138, -1.4948421215778722]"
teacher:Bigger so the top number is bigger than the bottom than the denominator;student:Bigger,4,"[-1.491170092150368, -2.3416284229843045, -2.0985142155804706, -2.944602316676746, 8.592915414608834, -1.5931055255897209]"
teacher:Yes the top so you know that yourself;student:No the top,4,"[-2.89307503033133, -2.751265923340548, -2.6745006753968115, -2.4130207753521082, 9.443832352685885, -2.8833436585889234]"
teacher:Yes you can put equal;student:Do you put equal on both,4,"[-2.414286235012703, -2.336124566640464, -1.711830465363577, -1.0732453945850595, 9.282883103238062, -1.6574251736607104]"
teacher:Out of four pieces I ate four so 44;student:Four,4,"[-2.8211989807396676, -1.385654909605611, -2.1688655645468646, -2.892350360424918, 9.631289056285144, -1.4393727607503835]"
teacher:No 14 would be one of these pizzas but I ate all of them;student:14,4,"[-2.340141624921433, -2.7914344169765455, -1.4292770116038895, -1.2107001492243126, 8.44570350946239, -2.0572199617804854]"
teacher:One okay;student:One,4,"[-2.6386828436360434, -2.397742644019587, -2.311208233407947, -1.8169942705051783, 9.805378042424277, -2.554220706238611]"
teacher:I ate two whole pizzas;student:Two,4,"[-1.295378518447707, -1.4177516080581276, -2.2819348016084335, -1.8560610885035858, 9.565040621922252, -2.9733338467462405]"
teacher:I didnt eat 24 of a pizza I ate 2 14 of a pizza;student:24,4,"[-1.5961774373397823, -2.635423331451196, -2.0396938948948007, -1.8165036366985894, 8.900079354897281, -1.431448316357469]"
teacher:Okay animals;student:Theyre animals,4,"[-1.4609636422053531, -2.1558832542117994, -2.1118921333946616, -2.527947238446674, 9.321185784310272, -1.087757309341376]"
teacher:Oh pets;student:Five pets in all,4,"[-1.478237007627784, -1.7750176042016608, -1.9679819475607712, -2.8925463599320436, 8.219023787155033, -2.2892220795158016]"
teacher:One half so one out of two;student:One,4,"[-1.7367667644732987, -1.204840837658293, -2.5573229554623413, -1.7729751566708782, 9.891421045840454, -2.900812737931285]"
teacher:Four greens and it equals the same as 23;student:Four,4,"[-2.958432862441147, -1.2665855570379578, -1.9509255590570231, -1.932514380406901, 8.713529375632028, -1.64558158678503]"
teacher:Yes it shows numbers;student:It shows numbers on there,4,"[-2.895579301822844, -2.4826094983747793, -2.7313068934833398, -2.0733536284418372, 8.873562659289066, -1.6037805409932804]"
teacher:55 and its square units we dont know,4,"[-1.6656428587388967, -2.6145629464656106, -1.9335387957830175, -1.087187853654411, 9.389211033538274, -1.7220560188431564]"
teacher:Well we cant quite solve yet;student:Solve,4,"[-1.8080958425564924, -1.671508405373182, -2.6200459696876104, -1.2971367327626913, 8.533602688198322, -1.4338961277253675]"
teacher:Same thing;student:Same,4,"[-2.8405335027247633, -1.5201301855355498, -2.049713108270476, -2.3288255875073745, 9.43168763888761, -1.5967072557316508]"
teacher:17 thats what our total should be,4,"[-1.6363664155812798, -2.305947154511524, -2.3487186380318548, -1.1461173833457208, 9.082367999587106, -1.801949025530578]"
teacher:Its 11;student:6  5  11,4,"[-1.996836805916421, -2.6539410844897215, -2.5708990050075404, -2.077874589500966, 9.43962861522607, -1.9763590582772321]"
teacher:We know that the square is five long right here;student:We know  square five,4,"[-2.5561631705535546, -1.383917688897138, -1.4018987571492145, -1.4636039042094016, 8.950418666356937, -2.8950818035979315]"
teacher:Its actually not a graph;student:A graph,4,"[-1.2358863089457777, -1.549469379120836, -1.9070448093433572, -2.095851520487199, 9.239754556625003, -2.9332259212398486]"
teacher:Its five;student:Five,4,"[-2.6686553226802845, -2.35354969442636, -2.6087801814389193, -1.1559590304302456, 9.293837173040513, -1.7589364995443808]"
teacher:Base times height divided by two;student:Base equals  divided by two,4,"[-1.6930274327037602, -2.2769239421118748, -1.1189526622680108, -1.546054579586979, 9.313838386009124, -2.2823767900042187]"
teacher:Yes your lateral faces like on this one theyre not parallel because theyre touching at the top at the apex,4,"[-2.0019441124275037, -2.4213713916988597, -2.337102734388246, -1.203183861356479, 9.854202169003758, -1.3621067207988313]"
teacher:Prism which is a square because this one has the base is like this;student:Prism,4,"[-2.40318774079606, -1.8370648070105153, -1.773811104684455, -1.3261817994585634, 8.32758066569596, -1.1632969963206872]"
teacher:Theyre all triangles so that is the difference;student:Triangles,4,"[-1.4408635153797744, -2.054195416114299, -1.2091166033466796, -2.109925930497421, 9.33703761217243, -2.8182672575802465]"
teacher:Its where two faces intersect;student:Where two lines intersect,4,"[-1.6784819867629248, -1.1568332144665785, -1.3290529286683237, -1.0891592669757424, 8.599916353101783, -2.4406664614761997]"
teacher:The flat surface so its not just necessarily the front;student:A face is the flat surface of a polyhedron,4,"[-1.9818791174831873, -1.259691004663132, -1.0973976776583927, -2.759881326393355, 8.311532205466145, -1.639350932899779]"
teacher:Its surface;student:Its surface,4,"[-1.103757856764767, -2.9587585703957844, -2.9115661091679756, -2.80862251849528, 9.476307629126289, -2.7739392461464263]"
teacher:The area of each of the surfaces surface area;student:Its the area around like the outside of it,4,"[-1.9385506463823785, -1.3592382545948036, -1.8018522260336052, -1.8418572744230473, 8.294763915034963, -2.895771673532475]"
teacher:Miles traveled total;student:Id have the Miles traveled,4,"[-2.808752808546445, -2.3613461635790824, -1.7411423945300581, -1.6896075841286753, 9.3479942411445, -2.192781269667531]"
teacher:We need to label them;student:The labels,4,"[-1.8985035777862957, -1.7833958574948217, -2.198564585661794, -2.817505959773867, 8.623106294319438, -1.0502227568128328]"
teacher:40   total miles  hours;student:40M,4,"[-1.838968058126503, -1.2796166502508624, -2.8100264978067164, -2.4067674315372023, 9.764800861280904, -2.2342919267938566]"
teacher:Its not miles per hour;student:Miles per hour is dependent,4,"[-2.6991519783078157, -2.7868487758125315, -1.482636610562782, -2.388192685376991, 8.111003252994852, -1.7874899265580642]"
teacher:Yes so no thats total calories;student:Calories burned on the elliptical,4,"[-2.4177800363202344, -1.7421734461406175, -1.8151027079328181, -2.298436577664888, 8.189014609252713, -2.511361766543211]"
teacher:No specific and clear is specific and clear;student:Because its clear,4,"[-1.9698997776480365, -2.30999028604183, -2.3210295436275468, -1.3422658443099753, 9.732964100671651, -1.7915666778137436]"
teacher:Zero so on your number line I want everyone to write a zero;student:With Zero,4,"[-1.3412804116757122, -1.0622913127079723, -1.0231643059052706, -2.7437776748318816, 9.092077439387145, -2.7854136605398203]"
teacher:Three so thats my dividing 19   6 is 3;student:Three,4,"[-2.3196977285075486, -1.7261651988404547, -2.346069848226805, -2.1764051523204517, 9.810013791804833, -2.481504724686412]"
teacher:Yes on your fifths;student:On the fifth,4,"[-1.1169495331575432, -2.185675617629264, -2.986868027001365, -2.9866273251006237, 9.6183152306324, -2.5855082694841958]"
teacher:Fivefifths or one whole;student:One whole,4,"[-2.953672744476234, -2.2475509896811907, -1.6302082622438132, -2.6180600058950576, 9.863368133985702, -2.456189119396319]"
teacher:If this is my whole and I need 23 you guys already told me what shape my thirds are they are my rhombus,4,"[-2.0707617778013994, -2.908150742461556, -2.7568388466338725, -1.7198681478532811, 8.701898706883581, -2.8511329365494946]"
teacher:Im hearing that theres equal parts that people share;student:Its something divided into a whole and I feel like its so we could measure it  Each person get equal parts like if somebody gets 14 theres three more people that could share that,4,"[-1.3766465857903911, -2.8590000674531755, -2.894883885128258, -1.580193269203529, 9.357448369698508, -1.5883486427056053]"
teacher:Yes or one whole;student:One whole,4,"[-1.9012242542305287, -1.8799383093318114, -1.2808680183539976, -2.7220479307536287, 8.972714639615067, -1.014468940567962]"
teacher:Zero or zerotwelfths;student:Zero,4,"[-1.453274939134669, -2.584421848223212, -2.2790459251901525, -2.5708667397709295, 8.860924707163546, -2.174967554364402]"
teacher:Another three;student:Three,4,"[-2.468835739218731, -1.9844272663359144, -1.242699887221827, -2.2885936729787084, 8.829931901564095, -1.6863745449165217]"
teacher:Later on in this unit were going to be given a number line and youre going to have to fill it in so if youre just given a blank number line you would have to figure in zero one two three four five six,4,"[-2.408443022664064, -2.5921628106574266, -2.971832521925572, -2.6665799322223958, 9.933951883672819, -2.6282412998218243]"
teacher:Yes they only gave us three lines but you guys just told me that this is zerosixths and this is Sixsixths;student:Three,4,"[-2.084186927365308, -1.928713849456516, -1.7376752915758855, -1.722311721113808, 9.810121372707702, -2.6908689291200947]"
teacher:Zerosixth absolutely;student:Zerosixth,4,"[-1.9181783845367235, -1.7224353157187564, -2.9724516501623124, -1.83488233149401, 9.125156167579986, -1.412773026657106]"
teacher:Yes its at the beginning absolutely;student:Because at the beginning,4,"[-2.910697498102045, -1.8876368351203106, -2.227859179600208, -2.630903908732825, 8.059327560347716, -2.3861403483375456]"
teacher:Fourfifths equals eighttenths,4,"[-1.2207581793996236, -1.2852216859477787, -1.3288184608264786, -2.025677666560818, 9.192309070165582, -2.6745524769654447]"
teacher:Fivefifths is equal to tentenths;student:Five and its tentenths,4,"[-2.424913867895767, -2.978819343711315, -2.534846371087994, -2.9496098759241915, 8.545997259029761, -2.0869725917097095]"
teacher:Six tenths absolutely so threefifths is equal to sixtenths;student:Sixtenths,4,"[-2.2816991259088724, -2.6333275144775805, -2.4573686459396478, -1.953295334604614, 9.37292777032533, -1.888986657069789]"
teacher:Four okay so lets look one two three four;student:Four,4,"[-2.9329087157666285, -2.2254833909615366, -1.3561220895277042, -2.5391322141686725, 8.14866564750927, -2.736669230480504]"
teacher:Two okay so lets break this up into two;student:Two,4,"[-1.1366812933166104, -2.759286331251022, -1.3272949301790948, -1.4973861711796415, 8.071788014035782, -1.1595156975496033]"
teacher:My green are my fifths;student:Green,4,"[-1.9846368494272122, -2.415783052659756, -1.2965768994503932, -1.8034603665749929, 9.888591111151264, -2.721283658630437]"
teacher:Whoa so I noticed that Barbara is grabbing from that knowledge that she learned two days ago with the circles so if you draw it as a circle 10 equal the same;student:If you draw a circle and it fits and you fill it too and if you put four and put I dont know put 10 and put eight,4,"[-2.8900438758321956, -2.5607950639616694, -1.1408629939628887, -2.491100579256356, 9.034708170718773, -2.747693289969363]"
teacher:and fourtenths;student:Fourtenths,4,"[-1.886973201691538, -1.8904000814087367, -2.155979828803307, -2.1489220756096343, 8.253375723612935, -1.8039910063352413]"
teacher:She found twofifths;student:Two fives and fourtenths,4,"[-2.5890992411702065, -2.91325786030209, -1.10455367992386, -2.4254176424888056, 8.244126026434035, -1.3123923035375473]"
teacher:On the tenths;student:On that tenths,4,"[-1.7426453324301787, -1.0724577257206607, -2.62242913825321, -1.74399232745744, 9.995441669120165, -1.6135189385198105]"
teacher:10 interesting,4,"[-1.7176320647290644, -1.746466898360349, -2.1740480858849454, -1.312485904724153, 8.290674850079498, -1.2352195320327861]"
teacher:10 tenths because 10 tenths is the same thing as saying one whole;student:10 tenths,4,"[-1.7702330271376623, -2.7165373910325883, -2.6383959065492766, -2.772068355147608, 8.348463682258492, -1.7013304753595102]"
teacher:Zero because I have no tenths;student:Zero,4,"[-2.838066184673178, -1.396488806989595, -2.6019677932485354, -1.623177575400843, 9.98315603259029, -2.912134430616079]"
teacher:10 because if I have tenths Im going to have to have 10 tenths to make one whole,4,"[-2.908794253426727, -2.3624404422377854, -2.4223631465125814, -1.8808763051077326, 8.274618633676528, -1.9771409713187353]"
teacher:Onefifth;student:Fifth,4,"[-2.671324106455061, -1.2292011900553148, -2.4692729347980324, -2.486220771808627, 9.793308517182052, -1.4070015510801401]"
teacher:Yes and then third subtract;student:You multiply 6 x 3 is 18 so I will subtract it,4,"[-2.624712548040838, -1.1709838493485367, -2.554780812608709, -2.8934432135319508, 8.033891971817825, -1.2717954747555038]"
teacher:No so Im good to keep going;student:No,4,"[-1.173328426580377, -1.1305852968484076, -2.486042173943522, -1.69434428832333, 9.367353333968365, -2.9455377459624197]"
teacher:Good so I can fit 6 into 12 two times;student:6   12 I will get 2,4,"[-1.2548206367541919, -2.7443711612829222, -1.2698986411222555, -1.6842264797251372, 9.605328896483023, -1.108929958207486]"
teacher:Dont give away the answer;student:Never give away the answer,4,"[-2.233428911757686, -2.851042981811214, -2.4451325458788866, -1.9982686483804168, 8.18765628774619, -1.7532307689741815]"
teacher:Yes coach your partner;student:You should remember to tell your partner why they got it wrong if they got it wrong,4,"[-1.5624207771983867, -2.720102832906525, -2.4444626478785985, -1.1949168136189285, 9.544579922052495, -1.6615669067290668]"
teacher:Oh it is 12;student:I didnt know eight 12,4,"[-1.6727175483298249, -2.0410149281612724, -1.6055222281416317, -2.8505698249942917, 8.4202477765848, -1.2672124209255238]"
teacher:We do;student:Yes,4,"[-1.1528373337796223, -2.0934707888372044, -1.8003799210450098, -2.88371799312813, 9.051622076867956, -2.692370476293619]"
teacher:50 there you go;student:50,4,"[-1.3809795420325213, -2.5065981240620268, -2.397556289239029, -1.7337836857971112, 9.743487916622264, -1.2283904227687357]"
teacher:This one should have four plus 10;student:lets say its five plus 10 and thats 15,4,"[-1.9163778265810185, -2.092665540170061, -1.4757550781074262, -2.2370820387802377, 8.753300009833925, -2.62200805199506]"
teacher:If you think PEMDAS you think Oh Im supposed to do addition before subtraction then you would get this problem wrong,4,"[-2.808882229045334, -1.9135344983789209, -1.9564860779134368, -1.7783778235302024, 9.143485569487343, -1.4855675446818524]"
teacher:80 will be your final answer;student:80,4,"[-1.1606626062297833, -1.5587046646753715, -1.5492984804219967, -1.0649016864658194, 8.993115555359909, -1.8888282668820753]"
teacher:Its 8;student:8,4,"[-2.390363177319888, -1.2521054864710015, -2.8143836252605237, -1.391034304627741, 8.563538666911379, -2.3278763259588553]"
teacher:We have 4 x 2 x 10;student:4,4,"[-2.176546224850601, -1.007790302154446, -2.685616578823104, -2.575597021334586, 8.535143760710964, -2.31388148652245]"
teacher:11 right;student:11,4,"[-2.200571631773796, -1.996718158518357, -1.3763143847587016, -1.2954251937324097, 8.390665986423079, -1.2802551907465873]"
teacher:I bet the other one that went to eight when you had a mistake in it;student:My question was even though I already had eight on it and,4,"[-2.68163280835295, -2.7253625371037895, -1.8862823495117829, -2.731088989483727, 9.131659313513254, -2.5814189035176858]"
teacher:Only one;student:One,4,"[-1.5431140732868047, -2.7246504297987646, -1.2860604740089692, -1.3815869323413514, 9.61579462156039, -1.4532592470144672]"
teacher:Four okay;student:Four,4,"[-2.0411142291968547, -2.0923356400426507, -2.4206121368782916, -2.364832240787778, 8.617423416146051, -2.166843900026225]"
teacher:This should have been 10;student:10,4,"[-2.586859295419818, -1.6564210577589018, -2.7450763857198597, -1.8923175333246263, 8.520172318165255, -2.56965785698868]"
teacher:26 minus 16;student:26,4,"[-1.3242925532578078, -1.7906562656104263, -1.8171432857549044, -2.2319509344663944, 8.491483405967148, -1.0942349850228832]"
teacher:We have 8 plus 18 minus 8 times 2,4,"[-1.442680787715353, -1.6972715628546005, -1.9048394058720224, -1.4156744756623716, 8.860310806648453, -1.1243573247597767]"
teacher:Dog did this part first and then he did the subtraction and then multiplied those together,4,"[-2.1529183839063832, -2.4896419830195384, -2.064297800699106, -2.336150950543994, 8.795486899287527, -2.2232583703493836]"
teacher:The cat is correct;student:The dogs not,4,"[-2.9776419551098874, -1.4215445805723361, -2.058485619548189, -2.8686323483004266, 9.511119217879108, -1.8640969157870741]"
teacher:Youre right I only have multiplication;student:Your next step for should be multiplication to division Youre going to have multiplication,4,"[-2.883475375307473, -1.257109813659888, -1.4975898309312607, -1.7104305714357197, 9.545761147025424, -1.8823631139654782]"
teacher:So were going to do GEMS instead,4,"[-1.8777066065792738, -1.363122759092687, -2.8396991345803357, -1.1304769046864946, 9.288197165489326, -2.3262395347768825]"
teacher:Yes dog did 6  4 which is 10 and then multiplied by 2;student:Sorry he added first,4,"[-2.150016690390098, -2.4003139175932153, -2.4973639602335194, -1.6664162130924116, 9.829611238684876, -1.7153293823343825]"
teacher:We should multiply first we need to;student:He multiplied first,4,"[-1.7255131495270628, -2.4471672775526496, -1.5900533152892928, -2.128313373541082, 9.496245990979308, -1.5171608035526662]"
teacher:Isaiah was a good coach today;student:When I couldnt figure out the problem Isaiah helped me a lot,4,"[-1.1545741089676336, -2.9130244525606326, -1.0105483867687817, -2.582472974066771, 8.708581773451298, -2.170174077070481]"
teacher:There shouldnt be a gap;student:What happens if theres a gap,4,"[-1.7552968481660691, -2.6549014156320117, -1.4122000330884286, -1.178103216076205, 9.901662172122405, -2.2500874334448664]"
teacher:How to subtract a column yes;student:Subtracting a column,4,"[-1.1293428019375278, -1.7322863663923824, -2.9851336926594705, -2.611096910708566, 8.483029480487074, -2.087668871887305]"
teacher:We could divide by eight absolutely thats a common factor;student:Divide by eight,4,"[-2.822406227437456, -1.077440628175228, -2.664739865288385, -2.5765780977528348, 9.049649052487325, -2.9283973667316663]"
teacher:Yes so its sort of like we have 12 plus 12;student:Its really close to 12,4,"[-2.9025868361456, -1.5353153821053716, -2.783653430113883, -2.4744320174939953, 9.629655294244904, -1.5272076902573604]"
teacher:Number four the sum of 12 and 58;student:I agree with four,4,"[-1.9288532687124789, -2.7037245133792425, -1.835546402747347, -1.7409356847690571, 9.24647708895428, -2.410862517990375]"
teacher:Yes 48 you got it;student:48,4,"[-2.3812568282296542, -1.5301644485043298, -1.2719614496633953, -1.3315919581947842, 9.835374584734312, -1.587510089838028]"
teacher:Yes so 14 would be 75,4,"[-2.324488512687715, -2.8187978578951842, -1.7940681818873803, -2.7096374162637016, 8.155645907624272, -1.2167130304493403]"
teacher:Lets be careful about estimating because we want to be really precise with our work today;student:We could estimate or you use the ruler to measure how much it is,4,"[-1.8822189520644346, -2.348228402878614, -1.7468407869899452, -2.1122841156607572, 8.405678025884198, -1.5941960723753044]"
teacher:For every 6 boys there are 12 girls;student:I wrote for every 6 boys there are 12 girls,4,"[-1.7784207698140604, -2.813293578885051, -2.647884404731386, -1.8165079335037944, 9.112346177620898, -1.9703635734501068]"
teacher:You might use the word double,4,"[-1.5443552179394098, -1.1822409618107397, -2.6406414130226965, -1.1405850262037576, 9.145421966824578, -1.823425341351785]"
teacher:If 80 divided by 10 is 8 then finish this statement for me,4,"[-2.022432148565269, -2.4897744202453858, -2.3627431953280498, -1.5134234272819858, 8.344420487179264, -1.056837458457224]"
teacher:120 divided by 20;student:In the mean you would for after youve said we would divide 20 because theres 20 pieces of data divided by 120 because that,4,"[-1.0893131595168417, -1.844802573408505, -2.2239049017700725, -2.6671694289204853, 8.907276580955811, -2.8919581804213887]"
teacher:Just the number five;student:Yeah,4,"[-2.626059629476952, -1.9650022132792266, -2.1482678651608023, -1.3188303542245239, 9.577097906581187, -2.7860235618516764]"
teacher:Just 16,4,"[-1.8085732943815906, -2.421677635326648, -1.3140773618088475, -1.276727771562274, 8.658493813959167, -2.9097797025037657]"
teacher:I divide by 8 thats going to get the number on the top to 10;student:Divide by 8,4,"[-1.2768309244180183, -1.7917404461036794, -2.869608326871413, -1.6103399994910734, 9.583394800678036, -1.0033855795316688]"
teacher:10 of 50 is 5,4,"[-1.4752069672317447, -1.4313726762791303, -2.9991596551409945, -2.282276585816428, 8.286962550248008, -1.2245965901477254]"
teacher:We want to get our percentage youre right to 10;student:That would be the quickest and easiest way to do it,4,"[-2.0811273799111505, -2.0408330709152063, -1.441500110076878, -2.972417282676418, 9.736379015697091, -1.8021142165735156]"
teacher:Yes we had have 17 boxes;student:You just add the one column one more time then you would need 17 boxes with six extra bars,4,"[-2.2455928038649504, -1.522683260126446, -1.5496587750055073, -1.9953184063227003, 8.249015946435167, -1.0110020313652033]"
teacher:We could multiply by two;student:Times by two and then add column one,4,"[-1.754704259614442, -2.136792309944874, -2.829193902142012, -2.415141767012008, 9.541529043026976, -2.5325235638873567]"
teacher:You could have totally done 10;student:Like 10,4,"[-2.5457322817978953, -1.3091152847032268, -2.173717560406073, -2.21846280783865, 8.004849446408393, -1.2858348511353919]"
teacher:We could totally multiply by five;student:Five,4,"[-2.891015269340608, -1.3862576522504788, -2.6922443167185603, -2.913880192108914, 9.999665972247648, -2.8046347633255193]"
teacher:Youre next job is to figure out how to do it without your directions,4,"[-1.541777712718143, -2.709197354425518, -2.659300857400752, -1.8145483678835839, 9.508555706401877, -2.6908288049456175]"
teacher:That would be lower than both of them and you want to try and get it to be in the middle;student:That would be lower than all both,4,"[-2.3491788471662067, -2.3626777534277457, -1.4197039739640218, -1.8011147790564126, 8.442305794804373, -1.8963569269024658]"
teacher:This is not a decimal point this is a comparison;student:Are we going to use decimals,4,"[-1.109689311489027, -1.177938453756168, -2.0849322863580326, -2.048254724038476, 9.042587760480956, -2.1148473962955823]"
teacher:When Dog was getting three treats for every one trick the bunny is getting four treats for every one trick he does,4,"[-1.3278153587223416, -2.835806189593387, -2.332159668572591, -2.2532347665199297, 9.013449678468143, -1.1386670701239867]"
teacher:We could divide by two absolutely;student:Two,4,"[-1.5678144453381864, -2.2538627825978024, -1.2944460750699422, -2.159959473332762, 9.466450461113487, -2.0745344351572155]"
teacher:Yes tricks and treats;student:Tricks and treats,4,"[-2.5625794115942, -2.032577507211096, -2.2141509824021415, -1.5249632788749838, 8.278641276349727, -2.8914191883212985]"
teacher:Yes because if 48 is 12 it is a little bit bigger;student:He knows that 58 is a little bit bigger than 18 and its a two,4,"[-1.985904107435143, -2.4410639234834326, -2.550069851378879, -1.891565353039536, 9.436979877906639, -2.41252888177821]"
teacher:It occurs when you move to the right;student:You said that it occurs to the right,4,"[-2.9401940447808466, -2.7162916242747643, -1.2816829944345476, -1.7339325205795422, 8.083525145762312, -1.4535980432457176]"
teacher:Those are all three averages those are all different types of averages;student:That is technically the average obviously,4,"[-1.4494140139885239, -1.626568981072018, -1.082383073273488, -1.4699756054204098, 9.849156940339672, -2.487197964113367]"
teacher:Bigger than 90 degrees;student:90 degrees,4,"[-1.8335178544387012, -1.1025704925304136, -1.6742413031943162, -2.6271960226992457, 9.925757609927452, -2.723610818306252]"
teacher:Auden says this is an acute angle;student:Acute angle,4,"[-1.105698827346779, -2.1608233620331863, -2.5182508480354953, -1.5180249568924868, 9.012249717497575, -1.0418183805396732]"
teacher:Yes Im the point in the middle of the other two points;student:Because youre like the point in between the other two points,4,"[-2.253762532209427, -2.4893045959965807, -1.3789426064936667, -2.9281239580110907, 8.933104024944015, -2.0910713451870575]"
teacher:The vertex;student:Vertex,4,"[-2.0759425639232783, -1.8200116856663189, -2.7804983604479614, -1.7343193125669347, 9.420199119717221, -2.5088774527464666]"
teacher:Auden said the hands of the clock are like angles,4,"[-1.0143049611868484, -2.927521920454881, -2.999236824083401, -1.2523670461351166, 8.050634876554852, -1.3496458806410339]"
teacher:Theres a ton of different types of angles;student:There are a few angles obtuse right angles straight angles,4,"[-1.576671346521278, -2.260121437931454, -1.4952442704586268, -1.3360796749884873, 8.694790953552396, -2.8754214871019728]"
teacher:It has the right answer;student:They have the right answer,4,"[-1.1327238772676789, -1.1660537684307064, -2.850711031186734, -1.2572986090013076, 9.545066162791187, -2.457500252217555]"
teacher:No okay;student:No,4,"[-1.3299193100796025, -1.7523218197670536, -2.7823510291804903, -1.563498711977541, 9.75056516128809, -1.7352011395140121]"
teacher:Seven remainder five good;student:I got seven remainder five,4,"[-1.436575638583539, -2.052050395182399, -2.9887463354396626, -2.394563449817384, 9.070269781074147, -2.731412456621097]"
teacher:No we just figured out that the answer is 5 carrots;student:No,4,"[-1.409798815245222, -1.2804190000232054, -2.4251116280389633, -2.5437443194275886, 8.447297726460807, -1.971970490561287]"
teacher:Seven full trays so three four five six seven and then I have five carrots leftover I want to say apples so bad;student:Seven,4,"[-1.9573027739052842, -1.950380785434757, -2.236858084313785, -1.5707893761269425, 9.506038148783034, -1.9494700704321564]"
teacher:No that means that its not full;student:No,4,"[-2.559908353897475, -1.6745804801151902, -1.168858432687475, -2.122219600723783, 9.52641820324713, -1.683254229954502]"
teacher:By a picture absolutely;student:By using lots of circle and then by pictures,4,"[-1.3014722155278502, -1.6394377409717178, -2.1348548388435526, -2.110581799115769, 9.489065158344893, -2.9890496665275244]"
teacher:Long division absolutely;student:Long division,4,"[-2.3770877019979455, -2.472885951952936, -2.0079104366537996, -2.094704169259167, 8.329309858675309, -2.827724424852862]"
teacher:My remainder;student:Remainder,4,"[-2.8858117826758827, -2.244838515720498, -2.408177887662515, -2.9580381730756216, 9.93489105376484, -1.0788266441929906]"
teacher:I can use partial quotients;student:Partial quotients,4,"[-1.058640557447322, -1.2436912561321225, -1.0024130574584704, -1.4292808239170705, 9.981938813772132, -1.5110013912476656]"
teacher:Yes only six eggs one half dozen can fit the carton;student:That only six eggs can fit in the carton,4,"[-2.7512852406732047, -2.509575250794178, -2.0582962544441528, -2.8055839925663584, 9.049314462502421, -2.5399912981392143]"
teacher:Six because six is half of 12;student:Six,4,"[-2.5079427424252856, -2.1207808911149852, -1.2524969366493672, -2.1135425483247343, 8.61086165561389, -1.9527441586283283]"
teacher:Yes all right;student:Yes,4,"[-1.6171580907602716, -1.2805255517570275, -1.30197777882009, -1.9081676621346153, 9.683851361710952, -1.2107424513822993]"
teacher:No no remainder;student:No,4,"[-2.443802063754765, -2.083107562943168, -1.3073184914266252, -2.784668003707602, 8.856136149742678, -2.0074981666151652]"
teacher:6 x 1;student:Then you multiply,4,"[-2.8409294983948916, -1.8853549586765763, -2.5904782521392233, -1.7333333432603666, 9.998697673402528, -1.922279761898088]"
teacher:Id get zero and then check;student:You are going to get zero,4,"[-1.7896180766631637, -2.001442918905032, -2.290017526853806, -1.1146654292889913, 9.52459720004901, -2.31717913320047]"
teacher:12 and then subtract,4,"[-1.7667944405967775, -2.744289806633174, -1.975748098434856, -1.1801447680314683, 8.098240159482378, -2.2237504288674472]"
teacher:A right angle make a right angle;student:A right angle,4,"[-1.4649293590607453, -2.5149526361009213, -2.401285333155049, -2.5525042808906044, 9.22111497574141, -1.958067985041428]"
teacher:Yes there are six of them;student:Six,4,"[-1.4938558435434284, -1.410873395463964, -1.7563324362560289, -1.650278831058703, 8.330217102085825, -2.84510283995074]"
teacher:A right angle;student:Right,4,"[-1.8780733485071361, -2.449459140679344, -1.665773820092389, -1.4475552235557685, 8.324917348692948, -2.5206752387754334]"
teacher:Yes the most frequent value;student:The highest value,4,"[-1.7444690050651666, -2.7576202027076553, -2.2649997860809923, -2.935382562649059, 8.719901849014668, -2.5778561640142703]"
teacher:45 total strokes into them divided by the nine different poles that would give us five;student:Theres nine data points so I divided 45 by 9 and I got 5,4,"[-1.459943755926238, -1.7408567562560695, -2.8384949460529416, -1.9561149338280732, 8.086465232285038, -2.9471364332115835]"
teacher:Okay you had two three times;student:I did,4,"[-2.486197977913651, -2.001418237036537, -2.8167463425950885, -1.7847986367443693, 8.286193306813894, -1.5390807320226494]"
teacher:14 okay;student:14,4,"[-1.8240643760353399, -2.62308337590683, -2.8207499240240566, -1.4486596742634243, 9.617100639871115, -2.5671526843906936]"
teacher:Hold on;student:That is correct and you would have to count to 20 and then he would count that theres how many data points and then he would have to count 10 data points in,4,"[-1.266916107754874, -2.1005510014761484, -2.6563616928812737, -1.473555712078828, 9.357689534742388, -1.9686350055169535]"
teacher:1 2 3 4 5 6 7 8 9 10 draw my line,4,"[-2.7378082661034187, -2.9986351464714076, -2.8601892622967133, -2.4302203942838947, 9.987275088996524, -1.3846226910107025]"
teacher:20 all right;student:20,4,"[-2.4874851206040445, -1.8449014231932674, -2.766123158279484, -2.8208970688853396, 9.78456172136788, -2.2668935386409172]"
