text,label
get new material - new videos these videos for all your classes are years old - the quizes dont relate to the material taught and it seems you guys got this set up years ago and just forgot about it,1
Doesn't look quite helpful. Just some common things.,1
Week 1 a little disapointing,1
"A lot of formulas and theory which if attempted by the casual investor would quickly overwhelm him and reduce him to a babbling idiot with no investments.One useful tip: Use a 20% drop in ""Consumer Confidence"" to warn you of an impending recession and sell everything; back into equity when the Consumer Confidence level gets back to its trigger point.",1
"The lecturer is clear, but there is a problem with the paste.It is much too slow. He states the obvious too often, talks VERY slowly, and that makes it hard to stay focused.",1
Too short and easy.,1
"This class would do well to have supplemental or required readings and much more difficult quizzes. I think it would be possible to have one's wisdom teeth removed and complete this course on a binge-watching spree while on pain killers. That shouldn't be possible. Good lecturers, though.",1
Could have utilized video lectures more. Questions on final exam did not seem to relate to materials covered in course. Course seems to just comprise 1 or 2 minute long video lectures and then direct students to vast amounts of online reading material.,1
all this course justified one class at top.,1
"Not up to my expectations. Compared to the previous modules in this specialisation, the lectures are dry, the presenter is not focused and slides are sometimes mixed up. The reading material is great and a definite plus is that it is free. But the lectures should be more practical (not just the bullet points of the book), and the weekly assignment should not be a chapter summary question. The course developers should have taken the time to develop a case study for each topic, like in the first module in this spec. I highly recommend reviewing and improving the content.",1
This was my least favourite course in the the Creative Writing Specialisation. I learnt a bit about creating characters but I found the lessons bland and the assignments difficult to understand.,1
satisfactory,1
"Absolutely not apropriate for very beginners. Lacks explanation of ""why"" through all the videos, simply giving you information to remember ""If you do this, this will happen"". Such a structure of explanations doesn't give freedom in the future to do something different, as you don't get a general understanding of what you do.Additionally, all course is tought in Mac. Some commands are different for windows, and they were not even mentioned in the videos! I did not sign up for this course to be forced to spend hours in Google, trying to find how to do something, that supposed to be explained in the lesson.Overall, the course absolutely lacks attention to windows users and is not appropriate for absolute beginners.",1
i feel that the course need more explanation .. i got really lost in the begging of the HW,1
"overall: some weeks were fun, some notin some weeks are too many chapters and exercises. I actually think that the exercises are too complicated compared to the examples in the chapters. Sometimes are the explanations in the chapters not sufficient.It would be helpful to know the name of a proof e.g. Perch's Law or law of (the) excluded middle. This would help to find more information and help.",1
"Only the link agilemanifesto.org has real value in this course. The rest is self-PR and ""water"". I see no reason paying for the sertificate and I am not convinced further cources of this specialization will deliver greater value.",1
it's good but can be better they have to give more examples about the concept,1
a bit basic,1
Way too basic. Probably only suitable for absolute beginners.,1
"This course feels quite weak, especially for the paid course, for these reasons:Models (Leader as Mentor, Coach, etc..., CTFAR model), which are given in this course, are given as is, with no references on how they were developed, authorship, and how good the results of application are.Almost no (just one) external references for reading to better understanding course material.The amount of material (about 3 hours of video, 4 quizzes, 2 discussions and 1 assignment) doesn't feel like it's a month's course, more like a one/one-and-a-half week.No references on topics, described as ""hard"" during the course (for example, identifying your values), which would make this topics less ""hard"".No instructor interaction on the course forum (I don't know if this should be like this or not, but it still feels bad).However, the final assignment is good and practice oriented.",1
"It is a nice introduction, but the material is barely worth a one week orientation lesson (I have completed it in about 4 hours with watching all the videos, taking detailed notes, and completing the quizzes for 100%) . Why should we pay for a specialization preview, we can read info about the separate courses on our own? I am really looking forward the next courses in the specialization since I really need a good course in statistics and this seems to be one, but the first course should be eliminated. The installation of R and github account videos should be added to the next course as an introduction.",1
"We are given inadequate information in the videos, and no other resources, to write a program. Required to use methods not covered in the course.",1
"This course dedicates an entire week to very simple topics. The lectures could use some serious editing too. To help you understand what I expect, I'm taking this at the same time as I'm taking Wharton's Week 1 Entrepreneurship program. I've also taken Wharton's Intro to Marketing course which I highly suggest over this course. The quality is dramatically better. Getting Started: Agile Meets Design Thinking is a University of Virginia course that also is a great example of how these courses should be done. I'm hoping the next courses in the Digital Marketing Capstone are much better so that I'm not watching a lecture and counting how many times the professor pushes his glasses back up.On the plus side, I did like the engagement this course encourages by forcing you to go to other websites & accomplish things as well as review your peers work. I wish your peer reviews had less of an outcome on your grade though. In my experience, many people did not even read the instructions on how to review the assignments.",1
"Good lectures, but no exercises or assignments. Leaves a flat and unrealistic image of the subject.",1
Too much of common sense stuff and not much in the way of advanced techniques.,1
"I thought most of the discussions were ""____ needs to do this, _____ needs to learn to do this."" Yet doesn't provide a lot of concrete answers that helpful to solve x. And I understand some situations are complex with a lot of variables, but it seems as though a lot of ""environmental proponents"" just talk about stuff and don't give examples of what they are doing to change the world. I think Jadav Payeng (""the forest man of india"") has done more for the environment than all the attendees at all of these environmental conferences do. Courses like these highlight all the problems (and there are a fuck ton of problems) but contain fewer answers. So it just leaves the ""graduate"" overwhelmed and kind of spinning in a circle. I think I'd rather have a course that asks, why do we wear what we do when its made on the other side of the globe, is that the best for the environment? We need to wholesale changes in how we think about our society if we want it to be sustainable; not, we have problems over here and here and here, and if we put this bandaid on it, that might fix it for a while. I was just very unimpressed and skipped through the program as quickly as I could /rant",1
Interesting content but the bad English grammar makes it hard to get through and sometimes simply incomprehensible. I dropped the course after the second week because of this.,1
"This course is very short. I've completed it in about 4 hours. Nothing was told about linear algebra, statistics, optimization. It is not enough even to learn Data Science.",1
The course is good. But it does not has lecture slides that is better for students to understand.,1
"The material in this course is well presented, though scarce at times. However it has its share of problems :-little to no interaction from TA's or mentors in the forums-the quizzes are often out of sync with the lectures-the final exam has severe problems with questions (form not content).In more detail, on the final exam, some of the questions don't even contain all the content to answer them. They can request multiple answers but have single question boxes and/or the reverse.",1
R labs are too tedious for people with medical or science background! we need explanations rather than trying to figure it out on our own!,1
"The course is for an overview of many aspects of cybersecurity. There are many resources to read, videos that briefly discuss concepts of the week. Then there are quizzes and discussions with the topic of the week, doing the possibility at the student to talk about that and post his idea for assimilate concepts and reaching goals of the course. This is useful also for discuss with other students and how your ideas is viewed.I think there is a very basic course in his entire length, with more reading lectures at academic or professional level not for a beginner. it can be adding videos with more length and in-depth that in a easy way the ten domain about cybersecurity.",1
"Provides a comprehensive overview, however it is heavily lecture based. Would be nice if more interactivity was built in, via pop-up questions during the lectures and practice problems.",1
Uninspiring and boring.,1
"The videos and explanations are very poor. Most of the time the instructors are reading off a script, and everything feels fake. By reading off a script they are forced to ""hand-wave"" and do not explain concepts covered completely.The only thing I liked about this course were the problem sets, which were interesting to do. Will not buy rest of specialization, feels like this is just a cash cow for UCSD.",1
"Not enough implication from the instructors in the course. Students are left alone with the material, without any answers to there questions on the course.Peer review process subject to personal interpretation and leading to frustration for the students.That's quite unfortunate as this provides a bad experience whereas the course might have been good without that.",1
Too many generalities and roundabouts and little real detail.,1
"Much better Courses are available for free on udacity and edx. this is only a money making course. concepts used are very old. nothing new in this course. One can dwell in PID controllers for life, its a huge are and the way its used here is totally ancient. its just some ancient methods in new quadcopters.",1
"I will review this course appointing its pros and cons.Pros:- The instructor: he is a captivating person. It really seems that he like game development, he make jokes and try to make the course interesting. So, heâs personality is makes the course less boring.Cons:- The course name: when I saw âdesignâ?in the course name and the icon of course page, I thought it would be related to graphic design, or history telling and so on. But no, the âdesignâ?means âprojectâ? So I think a better name would be âPrinciples of Game Projectâ? Although, it might be just me who thought this way, because in my language design means something totally different.- The course content: this course should be at the end of the specialization. It is too much abstract and, in some aspects, very obvious. I will not say it is completely useless, because it is not. It gives us a structured view of the stages of game design and its documentation, but I think it would be better if it was like a case study.- The assignments: probably the worst part of the course. They very very complex, to be sincere, none of the assignments I reviewed were full, I gave max grades to many because I think the person tried really hard to make it. Imagine this situation: you are not a programmer, not a graphic designer, not a writer and with a week you need to make a prototype of the game idea youâve been working on course. This prototype must show the game mechanics and aesthetics, should be playableâ?And can be non digital? Come on, we are here learning the concepts of developments digital games and the instructor says that we can make a non digital prototype? Some people did it, and I can say for sure that I couldnât imagine the real game. I made a digital prototype using the knowledge acquired from the first course, but as you can imagine, it is not enough to make our game ideas come true.- The peer review system: the grading is completely non sense, as I said before, the assignments are complex, so it is difficult to show our ideas clearly in a document, without the abilities to make concept arts or something. In 2 of the 4 assignments 2 of the 3 people gave me max grades and 1 gave me bad grades, and did not left any feedback! One of the assignments when I first submitted it I got 12/20. Then, when I resubmitted it, without changing a comma, I got 20/20. So I think this system must change, maybe the mentor should do it.If you want to do all the specialization, ok, go and do this course. But, if this is not your objective, do not waste your time.",1
I was disappointed by this course. I thought it was poorly organized and focused too much on trivia and not enough on motivating and contextualizing Ancient Egyptian civilization. I was hoping to come away from this course with a richer understanding of Ancient Egypt. The lectures were surprisingly dry.,1
"Aside from a new interesting ideas (from a JFK speech and John Dewey), I found this course to be stretched pretty thin; I think this class would have been effective as a 2 or 3 week course instead of 9 weeks. Also, it was unclear why the focus was on CLASSICAL music, since so many examples come from other artforms (e.g., Ai Wei Wei) and I'm sure the discussions would be richer if they considered popular music as well.",1
Extremely superficial. The total content in this course would make a nice introduction segment to a full course.,1
"It is really not for beginners. The first week was ok , but we didn't spend much time coding. Then it was really difficult to follow.",1
Just showing examples of some good projects and their code at most part of the course .Also comparing Meteor with Wordpress is wrong and I don't think Meteor will reach Wordpress.After all they are different tools for different jobs.,2
"This course tries to address problems that might arise from game development. It's not an approach to the accounting problems, like finances, a game company may have, but mostly an approach to the bureaucratic problems of creating and publishing a game. It also provides knowledge about monetization pratices and publishing pratices, warning the future game developer how a publish may inadvertently ""throw a wrench in the works"" of game development.",2
"I have to admit that the professors know the topic and are conducting amazing research, but the course was dry and terribly designed. The videos are too long, without quizzes or activities to break the long dry monologues. They also talk like robots and one gets lost really fast. I have taken many courses in coursera with long and short videos, with boring and engaging teachers but this is by far the worse. They are trying to show off so much information and in such a high level language (to most), that it makes it incredibly boring. I should add that I have studied Buddhism, and there are so many better ways to provide people an opportunity to come into contact with this beautiful topic.",2
Some of the terminology doesn't seem congruent with what we use in North America,2
This course is way tooooooo easy for me. I'm a PhD candidate in statistics. I think it will be nice if I can have a diagnostic survey to test whether this course is suitable for me or not before the course.,2
The format and structure of this class needs some improvement. Having to write some code each weak would be better than answering quizzes and doing the first lines of Swift at the end of the class.,2
If you are new in the learning of business model generation is a choice to start with. But if you already have some experiencie this course is very very basic.,2
"The course covers a lot of interesting topics i a short time, citing external documents, webpages and books; sometimes some questions in the quiz refer to external documents.About the assignment: it start quite easy, about high concept, story bible, game design document, making the student write more and more detailed, focusing all the attention on the documents. Than, at week4, you need to create a prototype, digital or non-digital, based on your creations. I found this unexpected and really it's unrealistic to be able to create a decent prototype in the same amount of time given to write a document.About the grading system: to take the best score, you need to go ""epicly"" beyond the call of duty. I don't like that. A student should take the maximum score if he does everything required, and he/she does it good. No need to overdo in my opinion.About the quiz: if you make mistakes, he doesn't tell you what's wrong, he doesn't show you the right answer. It's not a problem of the Coursera platform, as in the previous course, the teacher filled the quiz with all the explaination of the correct and incorrect answers.So, should i suggest this course? Well the topics are interesting, they could have been transmitted better, with better assignments and grading score.",2
"It's great to understand more of research methods in application, but I wish there were more resources provided to supplement our study. In general, this is a good course for those who start thinking of doing research in the future",2
Needs to be updated. Also correct some errors.,2
Assignments were just not that challenging except first one,2
"the set up for the course was choppy, with random intervals of questions. could definitely flow better",2
"So the course is a mixed bag.PROS: The lecture content is useful, albeit a bit dry. I can't give them too much slack for the dryness, after all it's coding. However, they could have shown more real-time coding, rather than just scrolled through powerpoints with the Command Window pasted. You definitely need to have R open when following along with the lectures. The quizzes are also quite useful, as you're required to know both the background of how things work and use the commands learned from the lecture.CONS: The assignments assume you know a lot more than the basic knowledge, and there's no real way to know how to do the assignments just from the lectures. The quizzes tend to be on the easy side and the assignments ramp things up quite quickly. There's no intermediate material to test your skill. You have to have worked in R to have even a minor chance at succeeding on the assignments.",2
good overview of the subject.great for introduction to the domain and understand what and how...migth not be enough if you want to go deep into it,2
Some of the data that gets pulled in from the QSTK package is missing for the exercises. It takes a bit of work around to get to the final data set.,2
Very basic,2
"This was a good course, but a bit elementary.",2
Consider adding a programming assignment to the course curriculum. Please address content issues in a timely manner. Thank you.,2
"It was little difficult to understand what the professor , but anyway it was good.",2
the swirl exercise along with the course makes much more sense,2
"The course experience was a little bit weird. It's too easy for a dedicated programmer or IT person, but there are some obstacles to a person who are not familiar to the Javascript programming. (And maybe Python programming, too.) The main problem is too small community. I wrote some, but never got any answer. I think it's due to the charging policy of this lecture.",2
"Overall it was good. However, the content delivery could have been better.",2
"Good intro course, but that's all it is - an intro course. Expect great interviews and lecture videos, but don't expect too in-depth of a course. My review is biased because I already took Music Business Foundations from Berklee on Coursera and the material w",2
"The information presented was interesting, and the instructors were engaging. However, I had major issues with the translation. It was completely literal, and often translated in ways that did not make sense. If I did not have a working knowledge of academic French, I would have been lost. Also, many of the test questions were unclear and did not follow best practices in test taking.",2
The content is very similar to the Marketing analytics in practice one,2
Great course overall. However it does not go deep enough into its topic. Would have been nice to have more challenging excel exercices.,2
It does not let it show as completed unless you purchase the course and take the quizzes. Quizzes cannot be taken unless you purchase the course.,2
"This course gives a good introduction to international criminal law, showing in details the evolution of key principles and institutions. The readings , though details are a great resource for they keen to take deeper dives. The main concern , however is the sudden death approach that is used to evaluate the performance on the final examination. Preferably answers should not be binary, but provide the student with wide choice to gauge the degree to which performance on the exam truly measures knowledge acquired during the course (leaving little room for guess work, as it were).",2
Course can be more comprehensive.,2
I didn't know anything about programming and needed a lot of help with this course. I would have like more help in getting python and its complements install. Thanks.,2
The links provided are informative.,2
"This course provides a good overview about virtual instruction and online learning for those who are looking to transition from classroom teaching. The topics are broken down into manageable chunks and a few interviews with other people help to add interest. However, when I wanted to go back and reread for clarification, I found the transcript to be poorly edited and at times almost unintelligible. As an example: iNACOL (National Association for Online and Blended Learning) is referred to many times in the video lectures and was transcribed in the text in a number of different ways: ""Ian Nicole"", ""Inacles"" and ""iNickel."" I really wish the people who put this course together has taken the time to read and edit the transcripts of the video lectures. Many sentences were written without punctuation or contained misspelled words. (enrollment was spelled enrolment) Often I just wanted to read it the lecture, not hear the instructor's voice but found the written text to be less than clear. I also wish there had been a way to ask questions regarding the material, but unfortunately, there was not, not that I could find. Finally, some of the questions on the final quiz are confusing. For example, question #5 "" Which two of the following..."" and then in parentheses it says to check all that apply. I hope this feedback helps to point out some of the problems that hinder virtual instruction.",2
Basic intro to Python. But I found the content not to systematically organized....,2
"there is a wide gap between the videos, practice assignments and completing the required projects.",2
The last 2 lessons did not have much content. Particularly there was no practical assessment on traveling salesman,2
"I think this course could be integrated into the other ones of the specialization, or, if it is meant to be just a course to get an overview, be free of charge.",2
"More concise coding tutorials and less ""search on your own on the internet"" needed. It is great to get to know the online community and the course needs more coding example directly relat to exams.",2
"Some of the videos has low quality, which make them harder to understand for non native speakers. In my opinion there is also too less tips for second assessment.",2
"The topic of capstone is great, but the milestones, and their APIs direct towards bad solutions.",2
"I wish this course was more focused on building and analyzing data in excel. It feels like it's more focused on financial measurements and probability, it hasn't related to my line of work yet.",2
"I loved the non-UK / American basis for the writing and the study texts: fascinating reads and great eye openers to other styles and languages. Such a rich source! The videos and interviews were great and I loved the transcriptions - they made life so much easier to make notes and annotate from.The main issue I have is with the 'peer' marked work throughout the course. I feel this was meant to be a collaborative tool for us to use, but instead turned out to be a rather awkward device. Some students gave leeway to the 500 words limit; others not. I was failed because my explanatory note - not the piece itself, just a note for context - took me 34 words over. How pedantic was that reader? Another piece I read was over 2000 words long and had obviously been taken from some other assignment: it barely fit the study brief. Additionally, are non English speaking students penalised by having to write in English? Grammar and syntax in the west is very different depending on the country you come from - German syntax vs Italian vs English. All are different. How can I be fairly marked if the reader of my work has English as a second / third language? By that same token, can I really pass a student who has met the course criteria, yet has mis-spelled many words, has little or no punctuation and has jumbled tenses all over the place. This needs to be sorted out I feel, as it has marred this course for me. I don't feel it gave an even playing field to all. Thank you for the opportunity though, I did enjoy it!",2
Some of the lessons aren't clear enough to follow,2
Course is awesome but the final 36 questions are really a headache.,2
"I think its good that its given reference material for further readings, but this shouldn't exonerate you from explaining the details of the language, if I wanted to learn swift from apple's documentation I would be there right now, not here, if I'm watching your course its because I expect to learn it here.",2
"What was helpful to me was: the discussion on spaced repetition, which boosted my confidence in applications like Duolingo and Memrise, and helped me discover Anki. The pomodoro technique is nice to know about, though I have rarely used it so far. I think I was already at the point where I don't need an actual pomodoro timer to get into that mindset. The best two things I probably got from the course was changing my way of thinking from focusing on product to focusing on process (though not always possible of course), and using recall to test myself on what I know rather than reading things over and over and just hoping it's gone in.What I didn't like about the course was the presentation style, the pace, the content density (very low in my opinion), the irrelevant information, the hand-wavey explanations, and so on. The absolute worst of it was the full recommendation for using analogies but with no attempt on explaining how to make *good* anaologies. This is key. Most analogies I come across are misleading for all aspects of a thing but their very narrow scope, and sometimes the thing itself too (after all, you usually make them when you're first learning about a thing, unless you're teaching) and so without knowing how to make good anaologies while they are good for memory they are on average bad for understanding, and I don't think that can be stressed enough.",2
This Course is very Good For Children.,2
"Very helpful for people who are new to the field. However, I do wish many of the concepts were explained more clearly; often new concepts are introduced and no clear definition is given.",2
Good course,2
too easy and pretty long for me,2
Felt a little rudimentary until the last week. I hope the specialization picks up after this point.,2
Good start to the course. Though I feel more energy and enthusiasm by the instructors would uplift the course. Some content is not prevalent at present (outdated).,2
"I really enjoy the food preparation and the important facts about our body, about our food intake habits. thank u a lot Maya.",2
"Great topic, but the course was less interesting and profound than I expected. The professor could be a little more motivating. Worth the time though!",2
I rate this course as a three out of five because I feel that during the 'worked exercise videos' it would be much more helpful if only the correct code was shown. It's very confusing to see the wrong code typed in and then the correct code. I think it would help students to more easily remember the function of code if only the right code is shown in examples.,2
"Well presented, but this course should be optional in in the specialization. There isn't really enough material to justify it, but it does cover the basics for someone with little to no development experience.",2
"A good introduction to Workplace Communication.The resources supplied were extremely helpful.I didn't pay so much attention to the slides that came with this - in fact, I'm not even sure how relevant they are looking back.I had expected the overview videos to be an insight to the resource content, but it wasn't quite compiled that way.The tests could have been longer, and perhaps could have contained obvious solutions - in some instances the solutions provided were all applicable, leaving the student to select the best option. In other instances the options available weren't even discussed in the content, confusing the student.",2
"Good course with varied content and I very much liked the way it was build up (individual, business, cities, nations). Reason why I rated it 3 stars (only) is that the course was too easy - however I'm a sustainability professional. Maybe the word ""introduction"" can be taken into the title - as the course would serve as a good intro-course for practical application of sustainability.Geoffrey (The Netherlands)PS: the videos of the Parkers can be deleted from my point of view",2
"This was a really good course. I was mostly interested in the music and related culture, but I will be interested to read some of the books that were discussed. Thanks!",2
I think this class is best for academic people. I did not find what i was looking for.,2
Good foundation for the following classes.,2
"As a standard overview, the course is fine. However, the lecturer skirts around or hand waves away controversial or difficult subjects, and he's apparently afraid of offending anyone by getting too close to saying ""fuck"" or ""sex"" even in an academic setting. Additionally, this course won't introduce anyone to forgotten and erased artists of the past - women are largely absent from his history of rock, even though Janis Joplin and The Supremes didn't come out of nowhere. The quizzes are also too heavy on the trivia - ""who published what when"" questions rather than critical thinking questions about why or how.",2
"Very basic, the quizzes aren't clear enough",2
"The information is useful, but I think the five courses in the specialization could be merged into a single one.",2
"Very simple course instruction and materials with difficult programming assignments. I understand having a student stretch for an assignment, but this seems more like incomplete instruction. Definitely a lot of work if you only have a statistical programming background.",2
"It is a good course, but if you want to hand on the assignments, you have to pay. So I am a little disappointed.",2
"It was very dificul, i think yoou need to improve the example you give the the students and be more interactive",2
Very easy to understand!,2
"This course is more like a brief to ""how to design and launch a product into the market"" with a case study of an app targeting to aged population. I even felt like I was watching its commercial sometimes.",2
"Interesting subject & Basic idea to have a dog defined for the exercises is nice but w/o dog hard to benefit. A bit too much talking in front of a wall ;-) Could benefit from more illustrative material. Graphs / Videos / Pictures. Why not show examples of Dogs doing the games, that would be great for people who do not (yet) own a dog. I was hoping to get some insight into problematic dog behaviour but maybe that was wrong expectation.",2
"Very basic material, but a good introduction and a necessary step to ensure a baseline of knowledge for future courses in the data science specialization. I would only take this course if you are interested in the specialization otherwise save your money and google the info you need.",2
"A solid course, let down by quality issues in the last two modules. I hope these are fixed soon because it would make this a top notch course...",2
"Most interesting topic, previously unknown. excellent illustrations, although flashed up too fast. Poor, sometimes erratic and tiring verbal presentation, which sapped energy for peer reviews.Can be greatly improved.",2
"Fairly in-depth, but the lecture slides and examples have an antiquated feel and the testing involves very little other than simple recall (typically with examples already shown in the lecture slides). Evaluations should require more problem-solving and applying learned materials to new examples.",2
"Reading and only reading! Could have at least a voice, some interaction!And is too expensive.",2
"I think that the information for the assignments must be more clear, templates for the tasks needs revision.",2
"Course content is good, however instructions for the assignments are not complete. Often, instructions for the assignments that are required in the grading criteria are buried in the discussion forums, sometimes in multiple threads. And the method of grading is also only explained in the discussion forum. This can lead to the peer review grades being difficult to assign. The assignment pages should be updated to properly include ALL requirements and an explanation of how to grade the assignment.",2
"This is a five week course. While it was very informative, I would have preferred longer lectures and more material to read. I finished the 5 week course in 5 days - hence making me question the value of it. In saying that, I really did enjoy it and the professor was great!",2
"Assignments are very easy, and there aren't easy to follow notes that one can use instead of always having to watch the videos.",2
"The course gives a very high level overview of hardware security and does not go into particular details. Understandably, hardware labs are not included in this online course and the only practice is basic boolean and modular algebra.Quality of the media and transcripts can be improved. Sound is very low and noisy in some videos which makes it hard to watch on a mobile device. Some videos seems to be cut of too early and week's 6 videos are out of order, which is annoying.Overall it's an okay overview of the topic for someone who is unlikely to apply it at daily job (e.g. software engineer like myself).",2
"I feel like more examples, case studies, or panel interviews would help.",2
"He talks to0o00o fast and His slides are too wordy and I feel so sleepy When I was watching these videos! (I don't know why)!However As a PhD biomedical Eng, I'm learning alot from this specialization and I highly appreciate them for creating such amazing Idea. I'm Canadian and I know we have lots of similarities with you and I think I should make it for Canada and our university.Sincerely,Azadeh",2
"please rework in particular week 5, part 2",2
"A good course, giving a thorough understanding of the various types of renewable energy, their issues and opportunities. I cannot rate the course higher because some of it is so out of date. It really needs to be re-done. The Paris Agreement wasn't mentioned, some of the research is from the early 2000s, many of the lectures are at least 3 years old. This is an area that is changing rapidly, monthly, and this course can't really be seen to be current any more. Particularly the politics section in week 8.",2
The course should have more programming assignments than just having simple quizzes. And please update the language for SWIFT 3.,2
It's a bit hard to answer the quiz since the presentation is not speaking about the qu,2
Very helpful information particularly in the earlier weeks. I found the last couple weeks less helpful because of the large quantity of listed interventions without elaboration/examples - I did read the attached report but would have found it helpful to see some of the interventions demonstrated either via a video or diagram. Temple Grandin is a great documentary and I appreciated hearing her perspective regarding tactile sensitivity. She's also a great example of a person with autism who has developed her strengths and worked around her weaknesses and is a highly functional and successful individual. Overall enjoyed this class. Thanks!,2
The assignments were easy at the beginning but hard at the end.,2
The course material was very good but the assignments were boring and unchallenging,2
Too little information and too basic.,2
"I really enjoyed listening to the lectures. The instructors are very knowledgeable and explain topics well. The assignments are in line with the course material. This course encouraged me to think critically about mental health, specifically major depression from a public health perspective. The reason why I gave it 3 stars is because I didn't find that there was much discussion on the discussion board. Each student just answered the question proposed by the instructor and that was it. There wasn't much discussion back and forth among the students. Also, I think the lectures are from 2013 so I am wondering if this course is being updated and covering the most current research in public health?",2
"A good introductory course but it would have been nice to see a bit more of the math behind the models. I don't think the assessments were worth upgrading to the paid version of the course though. They were basically memorization and regurgitation directly from the lecture videos with very little, if any, thinking required. A bit disappointing from an institution like Wharton.",2
"While the lectures were good, this course had annoying issues, such as in-video questions asking us to refer to previously shown material (which isn't easy given the Coursera interface). A few assignment questions were also poorly formulated. The course would have really benefited from .pdf reference material, for review and elaboration of topics presented in lectures. At minimum, a list of relevant equations would have helped.The acoustics part of the content seemed somewhat sketchy and hand-wavy; the assumptions and limitations behind the rule-of-thumb equations and models presented weren't given much weight, so I wasn't able to get a good grasp of when they were relevant*. The electronics part was more reasonable, but still suffered from some over-simplification (for example, the model of guitar pickups didn't include magnetic hysteresis).All in all, the course was worth taking, but I think the material deserves more rigor.*All models are wrong. But some of them are useful.",2
"Good course but it's too much academic, I can see that you were talking things you don't understand or read a script without put any of your efforts.",2
A good overview of the landscape of of IOT.,2
"Good things:â?Simple, clear concepts that serve as a foundation for further study of finance.â?Many examples, repeated often to help gather basic ideas.â?A pace that is easy to follow.â?Friendly lecturer, even entertaining at times; which makes lessons fun to watch.â?Helpful and kind teaching assistants.Not so good things:â?Lessons alone don't teach you what you need; they don't even hint at some formulas that are necessary to pass the test.â?Because of that, expect to find surprising problems and ideas on tests. You'll need to spend a long time working on them, probably attempt multiple times, and definitely visit the fora to consult with others.â?Lack of assignments or already-solved exercises, similar to the ones used on the tests. There are only tests. Self-assessing assignments would be helpful to ""try"" the tests before actually attempting them.â?The course is actually 5 weeks long (not 6 as stated, since there's an ""empty"" week). I doubt that's useful as the staff claim (I simply skipped one week and continued normally).â?The professor insists repeatedly on a grandiose, philosophical, cheesy view of finance (how it'll make your life so much better, how it's applicable to so many aspects, how money isn't everything) but, in my opinion, betrays that spirit from day one by sticking to the most obvious applications and examples. He could, for example, show how these methods would apply to food supplies, barter, social prestige, trustworthiness, confidence in people or institutions, certainty about logic assertions, or other things that aren't measurable in dollars. He could use real-life examples (disastrous financial decisions in History, GDP of countries, international trade, loans taken by cities or countries, etc), and that would make it so much more engaging (I only remember one question about the price paid for the Manhattan island). He doesn't even use other currencies in examples nor tests.",2
I enjoyed the course material and the idea behind linking Buddhist concepts with psychology; I just found some of the videos a little dry.,2
Too much short for a vast and challenging topic like digital manufacturing.,2
"Thank you.With all my respect to authors, I skipped Parham again and found a few errors, for example statements like ""if bool == true"" and layout related errors in the ""starter"" app at the end of the course.",2
tricky concepts and long equations yet fun,2
This course was very helpful but there is a need to discuss it more further in details.,2
Arguments brought up are shallow,2
more needs to be taught in class. what is taught is not sufficient for quizzes.,2
"This course sets the stage for the rest of the Data Science specialisation.You get a lot of textbooks for free and they cover a lot of material.The quizzes are a little bit underwhelming, especially the first week. Too few questions, testing some questionable knowledge (eg, what other courses there are in the specialisation -- hardly a required tool in the data scientist's box).Overall, it's a good preparation for what is to come. It managed to whet my appetite for more , however I'm not sure the course is very useful on its own.",2
it is a little hard to student who not major in medicine,2
The course should have more details. It feels like a lot was skipped.,2
the homework is getting easy,2
"An ok introduction to Swift Programming, but I can see people who do not have previous development experience struggling with this course. Also lecturers were virtually nonexistent on the forums to help with questions which is disappointing since it is a paid course which implies you are paying for their time and effort not just the certificate.Best advice for people taking this course is to get through the material as early as possible and give yourself as much time as possible to work on the project, don't wait till the last week to work on it.Would also suggest the following changes to improve the course and help people understand the material better:1. Have a programming exercise to complete at the end of every week to prove you have understood the material taught, a quiz alone with 10 or less questions is not enough. The course ramps up way to quickly with the project if all you have been doing is following the videos, students should be practicing and proving they know the work far more often.2. Provide a clearer project brief since it was clear many people did not understand all the requirements.3. Provide a video of what the final project should do in general to make it even clearer.Overall I didn't have a bad experience with the course, just disappointed that it was really bear bones, there were too few opportunities to prove your understanding, it was poorly managed and the lack of interaction from the lecturers a massive problem when they are being paid to help out, not just provide videos and forget about the students.",2
